scope_row_id,predictor_row_key_t,current_binding_status,failure_reason,failure_layer,failure_class,evidence_source_path,evidence_source_sha256,observed_source_value,observed_canonical_value,normalization_safe,normalization_rule_id,requires_official_metadata,requires_network_capture,requires_human_adjudication,structural_rejection,resolution_candidate,resolution_status,notes
p3b1b_scope_072,بوعلی|1400,UNRESOLVED,unknown_revision_status,revision_chain,revision_status_unproven,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,,,false,,true,true,false,false,true,revision_status_unproven,absence of اصلاحیه does not prove original
p3b1b_scope_072,بوعلی|1400,UNRESOLVED,canonical_source_version_not_provably_bound,document_version,missing_canonical_evidence,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,AoU4UDrZexlj4Kd1iQszEw==,,false,,false,true,false,false,true,requires_canonical_version_proof,
p3b1b_scope_072,بوعلی|1400,UNRESOLVED,exact_document_binding_failed,exact_binding,downstream_binding_failure,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,,,false,,false,true,false,false,true,downstream_of_prior_blockers,
p3b1b_scope_076,اردستان|1401,REJECTED,subsidiary_only_title,structural_parent_subsidiary,structural_mismatch,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,صورت‌های مالی  سال مالی منتهی به ۱۴۰۱/۱۲/۲۹ (حسابرسی شده) (شرکت حمل و نقل سیمان ساز اردستان),,false,,false,false,true,true,false,structurally_rejected,subsidiary-only title remains structural rejection for parent row
p3b1b_scope_076,اردستان|1401,REJECTED,missing_canonical_letter_serial,canonical_metadata,missing_canonical_evidence,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,BSQErBhkkemwHAEID3RSYw==,,false,,false,false,false,false,true,requires_canonical_version_proof,
p3b1b_scope_076,اردستان|1401,REJECTED,entity_mismatch,identity,structural_mismatch,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,سیمان اردستان,شرکت سیمان اردستان,false,,true,false,true,false,true,requires_alias_evidence,legal-form/prefix or missing canonical entity requires pinned alias or official metadata; not mechanically equivalent
p3b1b_scope_076,اردستان|1401,REJECTED,parent_company_identity_mismatch,structural_parent_subsidiary,structural_mismatch,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,سیمان اردستان,شرکت سیمان اردستان,false,,false,false,true,true,false,structurally_rejected,parent-company identity mismatch remains structural rejection
p3b1b_scope_076,اردستان|1401,REJECTED,statement_scope_mismatch,statement_scope,semantic_scope_conflict,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,,separate_company_user_confirmed,false,,false,false,false,false,true,requires_scope_evidence,
p3b1b_scope_076,اردستان|1401,REJECTED,separate_scope_required_but_not_met,statement_scope,semantic_scope_conflict,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,,separate_company_user_confirmed,false,,false,false,false,false,true,requires_scope_evidence,
p3b1b_scope_076,اردستان|1401,REJECTED,letter_code_mismatch,identity,missing_source_evidence,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,,,false,,true,false,false,false,true,letter_code_values_not_preserved_in_frozen_evidence,"The frozen failure token is retained, but exact LetterCode values were not preserved in the frozen Part 3B.1B evidence artifact. LetterSerial must not be substituted for LetterCode."
p3b1b_scope_076,اردستان|1401,REJECTED,missing_official_title,canonical_metadata,missing_canonical_evidence,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,صورت‌های مالی  سال مالی منتهی به ۱۴۰۱/۱۲/۲۹ (حسابرسی شده) (شرکت حمل و نقل سیمان ساز اردستان),,false,,true,false,false,false,true,requires_official_metadata,source title nonempty; canonical title empty
p3b1b_scope_076,اردستان|1401,REJECTED,unknown_revision_status,revision_chain,revision_status_unproven,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,,,false,,true,false,false,false,true,revision_status_unproven,absence of اصلاحیه does not prove original
p3b1b_scope_076,اردستان|1401,REJECTED,canonical_source_version_not_provably_bound,document_version,missing_canonical_evidence,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,BSQErBhkkemwHAEID3RSYw==,,false,,false,false,false,false,true,requires_canonical_version_proof,
p3b1b_scope_076,اردستان|1401,REJECTED,exact_document_binding_failed,exact_binding,downstream_binding_failure,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,,,false,,false,false,false,false,true,downstream_of_prior_blockers,
p3b1b_scope_077,اپال|1401,UNRESOLVED,missing_canonical_letter_serial,canonical_metadata,missing_canonical_evidence,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,pScUnGYLuZOexpdcJdTCdQ==,,false,,false,true,false,false,true,requires_canonical_version_proof,
p3b1b_scope_077,اپال|1401,UNRESOLVED,incomplete_pagination_without_canonical_letter_serial,candidate_discovery,incomplete_snapshot,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,,,false,,false,true,false,false,true,incomplete_snapshot_not_unique,incomplete cache cannot prove canonical uniqueness
p3b1b_scope_077,اپال|1401,UNRESOLVED,incomplete_cache_without_canonical_letter_serial,candidate_discovery,incomplete_snapshot,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,,,false,,false,true,false,false,true,incomplete_snapshot_not_unique,incomplete cache cannot prove canonical uniqueness
p3b1b_scope_077,اپال|1401,UNRESOLVED,entity_mismatch,identity,structural_mismatch,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,فرآوری معدنی اپال کانی پارس,,false,,true,true,true,false,true,requires_alias_evidence,legal-form/prefix or missing canonical entity requires pinned alias or official metadata; not mechanically equivalent
p3b1b_scope_077,اپال|1401,UNRESOLVED,statement_scope_mismatch,statement_scope,semantic_scope_conflict,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,,separate_or_parent_only_indicated,false,,false,true,false,false,true,requires_scope_evidence,
p3b1b_scope_077,اپال|1401,UNRESOLVED,separate_scope_required_but_not_met,statement_scope,semantic_scope_conflict,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,,separate_or_parent_only_indicated,false,,false,true,false,false,true,requires_scope_evidence,
p3b1b_scope_077,اپال|1401,UNRESOLVED,letter_code_mismatch,identity,missing_source_evidence,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,,,false,,true,true,false,false,true,letter_code_values_not_preserved_in_frozen_evidence,"The frozen failure token is retained, but exact LetterCode values were not preserved in the frozen Part 3B.1B evidence artifact. LetterSerial must not be substituted for LetterCode."
p3b1b_scope_077,اپال|1401,UNRESOLVED,missing_official_title,canonical_metadata,missing_canonical_evidence,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,صورت‌های مالی  سال مالی منتهی به ۱۴۰۱/۱۰/۳۰ (حسابرسی شده),,false,,true,true,false,false,true,requires_official_metadata,source title nonempty; canonical title empty
p3b1b_scope_077,اپال|1401,UNRESOLVED,unknown_revision_status,revision_chain,revision_status_unproven,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,,,false,,true,true,false,false,true,revision_status_unproven,absence of اصلاحیه does not prove original
p3b1b_scope_077,اپال|1401,UNRESOLVED,canonical_source_version_not_provably_bound,document_version,missing_canonical_evidence,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,pScUnGYLuZOexpdcJdTCdQ==,,false,,false,true,false,false,true,requires_canonical_version_proof,
p3b1b_scope_077,اپال|1401,UNRESOLVED,exact_document_binding_failed,exact_binding,downstream_binding_failure,project/stage125/part3b1b_codal_document_evidence_stage125.csv,b0ded2c9c084cfc8ca882c370b6437d3949af52e00297b3f3d30f80bd315f867,,,false,,false,true,false,false,true,downstream_of_prior_blockers,
